0.9 1
0.9 2
0.3 2
0.9 2
0.9 2
0.3 1 
100
0009812921 0 2019 6 6 14 1 59 76 6 179
0009812922 0 2019 6 6 10 0 7 5 1 12
0009812925 1 2019 6 6 11 0 3 1 1 3
0009812926 1 2019 6 6 14 0 2 0 0 1
0009812927 0 2019 6 6 15 1 19 10 3 38
0009812928 1 2019 6 6 15 0 3 1 2 5
0009812929 1 2019 6 6 16 0 2 0 1 2
0009812930 1 2019 6 6 16 0 3 3 2 9
0009812931 0 2019 6 6 16 1 10 4 3 14
0009812933 0 2019 6 6 17 1 7 7 1 13
0009812935 0 2019 6 6 17 0 10 12 7 41
0009812936 1 2019 6 6 16 0 4 0 0 7
0009812937 1 2019 6 6 17 0 3 1 2 3
0009812938 0 2019 6 6 17 0 22 32 12 76
0009812939 0 2019 6 6 14 0 22 21 3 50
0009812940 1 2019 6 6 18 0 2 2 2 7
0009812941 0 2019 6 6 18 1 28 20 1 50
0009812942 0 2019 6 6 16 1 33 52 7 146
0009812943 0 2019 6 6 18 1 22 16 3 59
0009812944 0 2019 6 6 19 0 35 26 3 90
0009812945 1 2019 6 6 18 0 3 0 2 4
0009812946 1 2019 6 6 18 0 3 0 0 3
0009812947 1 2019 6 6 19 0 3 1 2 3
0009812948 1 2019 6 6 19 0 2 0 1 0
0009812949 1 2019 6 6 18 0 2 1 0 1
0009812951 1 2019 6 6 19 0 2 0 0 1
0009812952 0 2019 6 6 20 1 17 18 1 23
0009812953 1 2019 6 6 19 0 2 0 1 0
0009812954 0 2019 6 6 20 1 22 20 5 42
0009812956 0 2019 6 6 20 0 10 7 3 39
0009812957 1 2019 6 6 19 0 2 0 1 0
0009812958 1 2019 6 6 21 0 3 1 1 0
0009812959 1 2019 6 6 21 0 4 3 2 2
0009812960 1 2019 6 6 21 1 2 0 0 3
0009812961 1 2019 6 6 21 0 2 0 1 0
0009812962 0 2019 6 6 21 1 28 25 8 101
0009812963 0 2019 6 6 20 0 5 2 2 12
0009812964 0 2019 6 6 21 1 13 20 4 23
0009812966 1 2019 6 6 22 0 2 0 0 0
0009812967 0 2019 6 6 22 1 4 1 2 13
0009812968 0 2019 6 6 20 0 6 9 6 20
0009812969 0 2019 6 6 22 1 4 3 5 5
0009812971 1 2019 6 6 22 0 2 0 0 5
0009812972 1 2019 6 6 22 0 2 0 0 0
0009812973 1 2019 6 6 23 0 2 0 1 1
0009812974 0 2019 6 6 23 1 14 13 3 34
0009812975 1 2019 6 6 22 0 3 0 1 0
0009812976 0 2019 6 6 23 0 4 1 2 1
0009812977 0 2019 6 6 23 1 8 11 9 37
0009812978 0 2019 6 6 23 1 8 6 4 12
0009812979 0 2019 6 7 0 1 9 11 3 60
0009812980 0 2019 6 6 23 0 2 0 1 3
0009812981 1 2019 6 7 0 1 5 5 1 6
0009812982 0 2019 6 7 0 1 10 14 2 18
0009812983 0 2019 6 7 0 1 10 13 4 35
0009812984 1 2019 6 7 0 1 4 3 1 3
0009812985 0 2019 6 7 1 1 4 2 3 13
0009812986 1 2019 6 7 1 0 2 0 1 0
0009812987 0 2019 6 7 1 1 5 2 1 2
0009812988 0 2019 6 7 1 1 3 1 2 1
0009812989 0 2019 6 7 1 1 3 1 2 5
0009812990 1 2019 6 7 1 1 7 1 4 2
0009812991 1 2019 6 7 1 1 2 2 1 1
0009812992 1 2019 6 7 1 0 2 1 1 1
0009812993 0 2019 6 7 2 1 3 1 1 5
0009812994 1 2019 6 7 3 0 1 0 0 0
0009812995 0 2019 6 7 3 1 21 7 5 32
0009812996 0 2019 6 7 3 0 4 2 2 3
0009812997 0 2019 6 7 4 0 4 1 3 3
0009812998 0 2019 6 7 5 1 23 12 6 26
0009812999 0 2019 6 7 5 1 18 6 3 23
0009813000 1 2019 6 7 5 1 4 2 1 2
0009813001 0 2019 6 7 6 1 9 11 3 20
0009813002 1 2019 6 7 7 0 3 1 2 0
0009813003 0 2019 6 7 7 1 5 1 1 13
0009813007 0 2019 6 7 7 0 8 9 3 7
0009813009 0 2019 6 7 8 0 3 2 1 9
0009813013 0 2019 6 7 7 0 15 9 1 48
0009813014 1 2019 6 7 8 0 2 0 0 1
0009813016 0 2019 6 7 9 1 13 5 3 16
0009813021 0 2019 6 7 10 0 8 3 4 18
0009813023 1 2019 6 7 10 0 2 1 2 3
0009813024 1 2019 6 7 10 1 3 1 3 4
0009813025 0 2019 6 7 10 1 19 2 4 27
0009813026 1 2019 6 7 11 0 2 0 0 1
0009813029 1 2019 6 7 10 0 2 0 0 2
0009813030 0 2019 6 7 10 0 4 10 4 20
0009813032 0 2019 6 7 10 0 6 9 3 18
0009813037 0 2019 6 7 12 1 19 7 1 25
0009813038 1 2019 6 7 12 0 2 1 1 2
0009813040 0 2019 6 7 12 1 43 35 5 151
0009813041 0 2019 6 7 11 0 7 1 2 19
0009813042 0 2019 6 7 10 1 22 41 6 63
0009813043 0 2019 6 7 10 0 11 14 4 33
0009813044 0 2019 6 7 13 1 7 1 8 22
0009813047 0 2019 6 7 13 0 6 1 3 29
0009813049 0 2019 6 7 14 0 10 6 3 23
0009813050 0 2019 6 7 14 0 6 1 1 10
0009813051 1 2019 6 7 14 0 4 2 1 7
0009813057 0 2019 6 7 15 1 20 53 7 91
